,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
108,37.94,34.322,37.724000000000004,43.826,42.08,42.224000000000004,37.544,41.792,36.878,40.153999999999996,42.08,42.89,38.642,40.352000000000004,40.82,43.232,39.146,46.094,40.117999999999995,37.472,38.444,42.367999999999995,43.556,38.498,40.298,41.72,44.024,40.946,43.844,
109,38.372,34.376,37.67,43.79,42.332,42.385999999999996,38.606,41.774,37.22,40.856,42.8,43.844,38.984,41.666,40.838,43.322,39.416,46.346000000000004,40.316,37.616,38.282000000000004,42.818,43.754000000000005,38.444,40.891999999999996,41.864000000000004,44.222,40.873999999999995,43.97,
110,38.714,35.618,38.3,43.826,42.656,42.620000000000005,39.434,41.738,37.616,41.234,42.854,44.366,39.398,42.206,40.784,43.934,39.848,46.49,40.316,38.03,39.722,42.89,44.239999999999995,38.498,41.216,42.116,44.15,40.928,44.078,
111,39.128,36.302,38.858,44.438,42.854,42.908,40.028,41.864000000000004,38.174,41.198,42.367999999999995,44.635999999999996,40.19,42.638,41.828,44.816,40.244,46.508,40.424,38.228,39.434,42.980000000000004,44.6,38.804,41.378,42.53,43.988,41.234,44.132000000000005,
112,39.632,36.967999999999996,39.164,44.978,42.962,43.141999999999996,40.604,42.062,38.462,41.251999999999995,42.134,45.086,40.946,43.123999999999995,42.17,44.888,40.46,46.418,40.964,38.588,39.56,43.214,44.852,39.308,41.522,42.566,43.916,41.558,44.384,
113,40.082,37.868,39.452,45.5,43.106,43.304,41.072,42.278,38.786,41.792,42.062,45.122,41.288,43.826,42.494,44.978,40.838,46.382,41.18,38.984,39.632,43.61,45.338,39.956,41.9,42.476,43.97,42.134,44.653999999999996,
114,40.495999999999995,37.994,39.83,45.608,43.232,43.736,41.522,42.548,39.038,41.972,42.007999999999996,45.104,41.324,44.024,43.376000000000005,45.194,41.18,46.346000000000004,41.396,39.344,39.686,43.79,45.59,41.162,42.08,42.566,44.114000000000004,42.53,44.834,
115,40.712,38.588,40.010000000000005,45.248000000000005,43.826,44.348,42.152,42.818,40.117999999999995,42.044,41.972,44.906,41.522,44.096000000000004,44.653999999999996,45.536,41.828,46.328,41.612,39.614000000000004,40.046,43.897999999999996,45.878,43.088,42.278,42.764,44.366,42.71,44.942,
116,41.0,38.714,40.856,45.482,43.844,44.168,43.052,43.682,40.532,42.260000000000005,42.08,44.834,41.864000000000004,43.97,45.914,45.68,42.314,46.49,42.224000000000004,39.83,40.352000000000004,44.078,46.382,42.71,42.566,42.854,44.510000000000005,42.745999999999995,45.104,
117,41.288,38.966,41.126000000000005,45.698,44.870000000000005,44.510000000000005,43.736,42.944,41.738,42.782,42.17,45.176,42.206,43.862,46.4,45.32,42.548,46.742,43.016,39.902,40.694,44.33,46.49,41.954,42.692,43.178,44.744,42.764,45.212,
118,41.612,38.93,41.432,45.914,45.212,44.924,43.664,43.016,42.188,43.16,42.422,45.644,42.44,43.97,46.22,45.878,42.854,46.868,43.592,40.046,41.306,44.564,46.544,41.72,42.926,43.628,45.266,42.872,45.32,
119,42.007999999999996,39.146,41.324,45.914,45.356,45.716,44.132000000000005,43.088,42.224000000000004,43.412,42.854,46.184,42.692,44.312,45.968,46.616,42.980000000000004,46.958,44.384,40.153999999999996,42.007999999999996,44.726,46.742,41.756,42.998000000000005,43.862,45.824,43.052,45.392,
120,42.512,39.398,42.71,46.76,46.112,47.246,46.436,43.141999999999996,42.566,43.646,43.07,46.994,43.322,44.653999999999996,46.166,48.11,42.980000000000004,47.192,45.464,40.495999999999995,42.764,44.798,47.048,42.188,43.141999999999996,44.186,46.184,43.196,45.644,
121,42.962,39.668,42.764,47.858000000000004,47.516,47.21,47.84,43.376000000000005,42.89,43.916,43.304,47.984,43.79,44.942,46.562,48.902,43.664,47.804,46.364000000000004,41.144,43.448,44.888,47.192,42.908,43.646,44.744,46.562,43.34,46.004,
122,43.501999999999995,39.92,42.818,48.74,48.65,46.922,48.416,43.826,43.16,44.275999999999996,44.006,48.83,44.15,45.194,46.976,49.388,44.366,48.992,46.58,41.576,44.546,45.536,47.372,43.394,44.42,45.23,46.814,43.646,46.454,
123,44.132000000000005,40.082,42.944,49.55,49.694,46.742,49.442,44.257999999999996,43.34,44.744,44.672,49.622,44.438,45.59,47.912,49.964,44.564,50.828,46.85,42.044,45.392,46.292,47.588,43.862,45.086,45.626,47.03,44.024,46.598,
124,44.96,40.55,42.908,50.702,50.647999999999996,46.885999999999996,49.406,44.672,43.772,45.392,44.978,49.91,44.653999999999996,45.968,48.344,50.324,44.528,52.16,47.192,42.403999999999996,45.95,46.76,47.678000000000004,44.672,45.77,46.004,47.408,44.492000000000004,46.67,
125,45.806,41.216,43.736,52.358000000000004,51.584,49.28,49.01,45.158,43.988,45.77,45.284,50.09,44.978,46.22,48.326,50.468,44.708,51.89,47.696,42.620000000000005,46.958,47.048,47.678000000000004,45.608,46.328,45.932,47.66,45.014,46.958,
126,45.5,41.792,43.7,53.852000000000004,52.141999999999996,51.008,48.524,45.5,44.798,46.238,45.896,50.18,45.392,46.49,48.397999999999996,50.27,45.41,51.278000000000006,48.434,43.016,48.775999999999996,47.3,47.588,46.778000000000006,46.49,45.878,47.821999999999996,45.482,47.282,
127,46.598,42.35,43.574,53.996,52.772,52.646,48.524,45.59,45.428,46.76,46.778000000000006,50.522,46.274,46.958,48.721999999999994,50.071999999999996,46.4,51.134,49.514,43.682,50.54,47.678000000000004,47.498,47.768,46.364000000000004,45.986,48.164,45.77,48.074,
128,46.148,42.656,43.897999999999996,53.33,53.06,53.582,48.686,45.644,45.32,47.84,47.408,51.44,47.498,47.354,49.19,49.73,47.03,51.620000000000005,50.971999999999994,44.906,52.16,47.858000000000004,47.588,49.01,46.004,46.022,48.308,46.166,49.262,
129,46.382,42.926,44.168,52.916,52.304,53.528000000000006,48.775999999999996,45.734,45.14,49.172,47.876,51.8,48.326,47.606,49.370000000000005,49.442,47.372,52.214,52.088,45.878,53.348,47.804,47.876,49.442,46.04,45.932,48.452,46.832,49.964,
130,46.76,43.682,44.438,52.214,52.574,53.078,50.036,46.562,45.338,50.81,48.056,51.854,48.956,48.02,49.370000000000005,49.532,47.462,52.43,51.584,46.544,54.266,47.948,48.236,49.064,45.86,45.806,48.524,47.696,50.594,
131,47.066,44.239999999999995,44.708,52.574,51.656,52.321999999999996,50.342,46.508,45.716,52.34,48.02,51.764,49.532,48.524,49.91,49.784,47.516,52.628,50.198,47.048,55.202,48.362,48.812,48.884,45.842,45.788,48.848,49.028000000000006,51.602000000000004,
132,47.372,44.546,44.798,53.024,51.278000000000006,51.8,50.342,46.652,46.22,54.41,47.678000000000004,51.602000000000004,49.424,48.542,50.504,49.891999999999996,48.218,53.168,49.352000000000004,48.578,53.582,48.812,49.370000000000005,49.046,46.22,45.878,49.298,50.936,52.196,
133,47.948,44.924,44.906,53.258,51.278000000000006,52.106,51.044,46.724000000000004,46.796,56.534,47.588,51.512,49.28,48.308,50.81,50.054,49.19,53.888,49.442,50.45,50.846000000000004,49.298,49.982,49.172,46.724000000000004,45.95,50.018,53.024,52.304,
134,48.236,45.23,45.356,55.076,51.35,52.07,51.35,46.832,47.948,57.02,47.696,51.584,49.46,48.452,50.738,50.306,49.496,55.202,50.18,50.252,50.234,49.658,50.288,49.622,47.048,46.256,50.9,54.482,52.52,
135,48.686,45.751999999999995,45.5,57.506,51.71,51.836,52.286,47.696,48.686,56.354,47.768,51.71,49.964,48.83,50.81,50.468,50.234,56.821999999999996,50.864000000000004,49.352000000000004,51.08,49.874,50.594,50.72,47.336,46.471999999999994,51.872,54.59,52.97,
136,49.442,46.67,45.68,57.757999999999996,52.412,51.692,53.042,47.264,48.272,55.31,48.344,51.872,50.071999999999996,49.262,51.188,51.134,51.044,57.632,51.044,48.902,52.178000000000004,49.73,51.152,52.034,47.678000000000004,46.706,53.132,54.14,53.078,
137,50.09,47.768,45.734,57.506,52.862,52.412,53.474000000000004,47.552,48.002,54.716,49.135999999999996,52.034,50.036,49.802,51.422,52.106,51.656,57.236,51.385999999999996,48.866,53.078,49.748,52.016,52.916,48.146,47.048,54.212,53.635999999999996,52.646,
138,50.629999999999995,49.586,46.525999999999996,59.864,53.15,52.879999999999995,53.96,47.606,48.038,54.536,49.658,52.106,50.18,49.91,51.8,52.952,52.16,57.074,52.556,49.064,53.006,50.45,53.275999999999996,53.204,48.775999999999996,48.002,55.4,53.438,52.394,
139,51.134,50.45,46.903999999999996,60.512,53.474000000000004,53.204,54.896,47.858000000000004,48.56,54.752,50.09,52.088,50.468,49.676,52.754,53.528000000000006,52.52,58.153999999999996,53.96,49.604,52.394,51.044,53.168,54.122,49.46,49.118,55.903999999999996,53.438,52.682,
140,50.792,50.18,47.318,60.638,53.996,53.618,55.04,48.182,48.974000000000004,55.184,50.432,52.286,51.116,49.766,54.032,54.284,52.879999999999995,59.72,55.742,50.504,51.926,51.728,52.646,54.446,49.64,50.054,56.93,53.69,53.33,
141,51.188,50.36,47.696,60.332,54.176,54.068,54.518,48.83,49.568,55.598,50.756,52.376,52.07,50.126,54.95,56.192,54.14,60.962,56.66,51.8,51.566,52.538,52.897999999999996,54.896,49.82,50.468,57.974000000000004,54.194,53.69,
142,51.656,50.684,48.092,59.126,54.194,54.716,54.266,49.694,49.766,55.94,51.242,52.376,53.402,50.629999999999995,55.652,58.568,55.742,61.952,56.84,52.178000000000004,51.656,53.492,53.492,56.102000000000004,50.396,51.008,59.540000000000006,54.571999999999996,54.014,
143,53.132,51.025999999999996,49.064,59.522,54.158,55.292,54.122,49.82,49.802,56.336,51.728,52.61,55.76,51.008,56.462,60.134,55.868,61.898,55.706,52.43,52.556,54.608000000000004,54.176,56.786,50.971999999999994,52.538,60.854,54.608000000000004,54.5,
144,53.294,51.134,49.172,59.576,54.05,55.292,53.888,49.694,49.964,56.39,52.106,53.438,57.992000000000004,51.314,56.93,61.7,55.471999999999994,61.790000000000006,53.978,53.24,53.132,55.471999999999994,55.202,57.721999999999994,51.26,55.346000000000004,61.07,54.716,55.129999999999995,
145,53.51,50.954,49.172,59.269999999999996,53.96,54.968,53.69,50.198,50.864000000000004,56.372,52.61,55.004,58.424,51.854,56.768,63.32,56.03,62.74399999999999,53.42,54.536,53.852000000000004,56.354,56.39,59.324,52.34,56.93,61.34,55.544,55.31,
146,53.582,51.224000000000004,49.226,59.215999999999994,53.888,55.04,53.708,50.522,52.016,56.641999999999996,53.384,56.552,58.082,52.25,56.39,64.79599999999999,57.794,63.464,53.51,55.562,55.094,57.182,56.93,61.376,53.366,60.025999999999996,61.142,57.092,55.706,
147,54.32,51.656,49.802,60.386,54.518,55.328,53.708,51.403999999999996,52.412,57.02,54.338,58.028000000000006,57.848,52.646,56.318,66.182,59.594,63.932,53.906,56.318,56.246,58.315999999999995,57.379999999999995,63.806000000000004,54.014,62.74399999999999,59.971999999999994,58.532,56.39,
148,54.374,51.403999999999996,49.91,61.772,55.598,55.147999999999996,53.69,52.664,52.7,57.272,55.202,60.746,58.064,52.808,56.3,66.866,60.746,64.67,54.734,57.164,57.182,60.134,57.794,65.336,54.5,61.952,58.748000000000005,59.378,57.596000000000004,
149,54.428000000000004,51.17,50.126,62.294,59.846000000000004,54.932,53.870000000000005,53.15,53.708,57.47,56.228,63.788,59.162,52.988,56.156,67.46,61.754000000000005,65.984,55.94,57.866,57.686,61.772,58.01,65.60600000000001,55.076,59.99,57.254,60.242000000000004,59.018,
150,54.608000000000004,51.008,50.432,62.257999999999996,63.626,54.86,54.176,53.744,54.086,57.434,57.542,64.868,60.836,53.33,56.228,68.324,62.959999999999994,65.84,57.056,58.586,58.190000000000005,62.672,58.406,64.904,55.742,58.424,56.426,61.232,60.098,
151,54.698,51.188,50.702,62.582,64.508,56.048,53.653999999999996,54.338,53.132,57.614,58.694,65.048,62.15,53.870000000000005,56.66,68.594,63.41,64.958,57.56,59.234,57.47,63.032,58.694,64.04,56.336,57.416,56.641999999999996,61.826,61.321999999999996,
152,56.138,52.736,50.99,61.826,63.751999999999995,57.218,54.086,54.86,52.448,57.812,59.378,64.4,63.986000000000004,54.554,56.894,68.252,61.682,64.598,57.47,59.828,56.120000000000005,63.212,58.982,63.338,56.552,56.93,57.974000000000004,62.186,62.438,
153,56.858000000000004,53.6,51.296,60.89,63.068,60.08,54.356,55.238,52.826,57.92,60.007999999999996,63.896,65.768,55.076,57.128,67.514,60.29600000000001,63.95,57.29,60.548,55.471999999999994,63.086,59.396,62.492000000000004,56.318,56.912,59.792,62.366,63.35600000000001,
154,57.524,54.176,51.584,60.17,62.492000000000004,60.368,54.716,55.166,53.51,58.459999999999994,61.124,63.554,65.44399999999999,55.688,57.397999999999996,66.092,60.746,62.726,57.47,61.124,55.652,63.374,60.025999999999996,61.97,56.192,57.578,61.39399999999999,62.546,63.626,
155,57.992000000000004,54.77,51.944,60.278000000000006,62.312,59.504,55.129999999999995,55.508,53.456,58.856,62.42,63.086,63.932,56.444,57.70399999999999,65.156,62.168,61.538,57.794,61.178000000000004,56.282,63.86,60.26,61.466,56.228,58.784000000000006,62.114,62.564,62.618,
156,59.99,55.147999999999996,54.05,59.486000000000004,63.104,59.288,55.346000000000004,55.85,53.42,58.928000000000004,63.95,63.013999999999996,62.438,57.92,58.442,64.526,64.02199999999999,61.07,58.082,61.196,56.84,63.64399999999999,60.29600000000001,61.16,56.624,59.95399999999999,62.582,62.528000000000006,61.826,
157,62.492000000000004,55.525999999999996,54.806,59.918,64.472,58.586,56.588,56.084,54.122,59.18,64.49000000000001,63.824,61.43,59.971999999999994,58.892,63.464,65.714,61.321999999999996,58.136,61.519999999999996,57.146,63.212,60.332,61.196,57.434,61.124,63.662,62.33,61.412,
158,63.769999999999996,55.76,55.814,59.864,66.686,57.92,58.298,56.678000000000004,57.397999999999996,59.594,65.066,64.886,61.736000000000004,61.682,59.198,62.798,66.236,61.718,58.153999999999996,62.257999999999996,57.56,63.05,60.386,61.574,58.352,61.592,65.39,62.168,61.25,
159,63.158,56.606,56.732,60.116,66.614,57.038,59.486000000000004,58.244,57.74,60.224000000000004,67.1,65.19200000000001,62.114,62.852,59.702,62.708,66.56,62.456,58.946000000000005,62.456,58.064,62.798,60.8,62.257999999999996,58.892,61.718,67.00999999999999,62.15,61.304,
160,62.456,57.506,57.848,60.584,66.344,58.028000000000006,60.458,63.14,56.03,61.39399999999999,69.8,64.472,62.221999999999994,63.932,60.134,63.013999999999996,66.164,63.176,59.684000000000005,62.636,58.784000000000006,62.204,61.538,62.6,59.215999999999994,62.096,67.874,62.402,61.538,
161,61.952,58.442,60.998000000000005,60.926,69.656,59.09,61.682,64.112,55.76,62.618,71.078,63.32,63.212,64.382,60.62,63.32,65.048,64.364,60.242000000000004,62.852,59.468,61.88,62.132,62.546,59.396,62.690000000000005,67.874,62.708,61.682,
162,61.556000000000004,59.432,61.34,61.25,69.674,61.519999999999996,62.078,63.896,56.444,62.636,70.916,62.852,64.562,64.148,61.483999999999995,63.824,64.45400000000001,65.53399999999999,60.8,62.816,59.846000000000004,62.221999999999994,63.013999999999996,62.51,59.594,63.32,67.496,63.608,61.808,
163,61.016000000000005,60.476,61.376,61.61,69.872,63.032,62.995999999999995,63.176,57.2,62.33,70.03399999999999,62.924,65.75,64.346,62.204,63.698,63.914,65.858,61.034,62.798,60.458,62.888,64.436,62.762,60.007999999999996,63.176,67.55,64.328,61.664,
164,61.286,61.483999999999995,61.664,61.412,68.936,63.608,65.084,62.816,57.902,62.114,69.476,63.284,66.596,64.904,62.492000000000004,62.492000000000004,63.446,65.55199999999999,61.088,64.238,61.501999999999995,63.158,65.55199999999999,63.518,60.007999999999996,63.032,67.78399999999999,65.012,61.483999999999995,
165,61.988,62.402,61.43,62.15,67.838,64.148,67.73,62.564,58.55,62.257999999999996,69.314,64.05799999999999,67.00999999999999,65.22800000000001,62.978,64.328,63.374,65.39,61.178000000000004,64.292,62.618,63.338,66.11,64.004,59.702,62.87,67.496,66.254,61.538,
166,62.15,63.554,61.466,63.212,66.686,64.724,68.81,61.772,59.342,63.122,68.648,64.472,67.04599999999999,65.53399999999999,63.64399999999999,65.94800000000001,63.608,65.498,61.646,64.49000000000001,63.571999999999996,63.95,66.722,64.544,60.062,62.708,66.776,67.568,61.754000000000005,
167,64.94,65.156,61.592,64.076,66.488,64.274,67.64,60.89,60.242000000000004,63.932,67.28,65.03,67.69399999999999,65.57,64.148,66.416,64.292,65.66,62.528000000000006,65.53399999999999,64.184,64.544,67.69399999999999,65.60600000000001,60.89,62.690000000000005,66.164,67.91,62.384,
168,67.064,66.038,61.358,64.724,65.84,64.418,66.56,60.782,60.709999999999994,64.85,66.236,65.57,68.684,65.516,64.75999999999999,66.92,64.994,66.236,63.248000000000005,66.30799999999999,64.742,65.22800000000001,68.36,66.938,61.898,63.212,66.02,67.73,62.924,
169,67.208,66.11,61.321999999999996,65.93,65.89399999999999,65.516,66.758,61.808,61.519999999999996,65.462,65.822,66.074,69.278,65.3,65.462,68.09,65.84,67.172,63.284,66.524,65.174,65.822,68.684,67.622,63.193999999999996,64.544,66.146,66.938,63.733999999999995,
170,68.612,65.876,61.448,66.506,65.768,64.778,66.866,62.942,61.646,65.516,65.93,66.326,68.9,65.066,66.164,68.72,66.128,68.09,63.392,66.758,65.588,66.74000000000001,68.63,67.568,63.554,66.38,66.128,66.416,64.238,
171,70.502,65.678,63.14,66.596,66.686,64.238,66.848,64.418,60.476,65.22800000000001,66.11,66.344,68.18,64.94,66.74000000000001,68.774,66.074,69.368,64.076,67.298,65.94800000000001,68.072,68.342,67.334,63.122,68.126,66.2,66.614,64.724,
172,68.936,65.44399999999999,64.076,68.288,67.388,65.858,66.83,65.318,61.808,65.084,66.812,66.668,68.036,65.174,67.118,69.152,66.506,70.412,64.868,67.928,66.2,68.486,68.21600000000001,67.28,62.833999999999996,69.206,66.182,66.92,65.21,
173,67.658,65.57,64.976,70.574,67.80199999999999,65.57,66.848,67.118,61.286,65.066,67.55,67.352,67.964,65.318,68.14399999999999,69.53,67.172,71.06,65.984,68.45,66.362,68.55799999999999,68.21600000000001,67.748,63.374,69.998,65.94800000000001,67.47800000000001,65.53399999999999,
174,68.666,65.804,65.984,71.636,68.9,65.246,66.974,68.828,63.662,65.264,68.18,67.82,68.036,65.174,70.016,69.764,67.44200000000001,71.33,67.676,68.864,66.30799999999999,68.612,68.072,67.85600000000001,64.562,69.94399999999999,65.876,67.622,66.146,
175,69.062,66.344,67.514,72.158,70.196,64.742,67.82,69.656,66.11,65.498,69.062,68.126,68.54,65.264,71.078,69.602,67.568,71.366,69.062,69.494,66.254,68.72,67.964,67.78399999999999,65.372,69.206,66.146,68.252,67.118,
176,69.476,67.082,67.748,72.842,71.438,66.488,68.504,70.988,68.234,65.768,70.628,68.252,69.638,65.66,71.06,69.548,67.748,71.132,69.242,70.196,66.326,68.99000000000001,67.82,68.036,65.876,68.09,66.884,68.774,67.69399999999999,
177,69.674,65.858,67.658,71.6,70.07,67.55,69.908,71.312,68.792,65.516,72.122,68.55799999999999,70.7,66.362,70.412,70.34,67.838,70.826,69.134,70.7,66.2,69.548,67.568,69.008,66.74000000000001,67.91,67.964,68.918,67.85600000000001,
178,69.674,66.11,67.514,70.44800000000001,70.664,67.154,71.6,70.46600000000001,66.344,65.426,73.05799999999999,69.08,71.366,67.118,70.124,70.80799999999999,67.928,70.682,69.404,71.366,66.2,69.926,67.37,70.88,68.486,68.612,68.846,68.792,67.73,
179,69.638,66.866,69.25999999999999,71.042,71.114,67.46,72.5,69.872,66.29,65.642,73.79599999999999,69.422,70.916,67.532,69.926,70.88,68.018,70.898,69.53,72.266,66.236,70.178,67.316,72.212,69.998,69.656,69.908,68.828,67.658,
180,69.494,67.64,71.006,71.708,71.20400000000001,68.162,72.266,70.376,66.92,65.732,74.19200000000001,69.224,70.574,67.712,69.674,70.79,68.072,71.672,70.016,72.71600000000001,65.354,70.142,67.982,72.95,70.39399999999999,70.214,71.366,69.008,67.928,
181,69.314,68.378,70.574,71.168,71.132,68.252,72.71600000000001,72.338,67.244,65.786,74.102,69.116,70.52,67.712,69.584,70.718,68.576,72.374,70.358,72.86,65.84,69.872,68.666,74.048,70.44800000000001,71.186,71.042,69.35,68.774,
182,69.242,69.134,70.358,71.294,70.7,68.108,71.132,73.922,67.85600000000001,66.182,73.02199999999999,69.188,70.196,67.712,69.422,70.988,69.44,72.86,70.412,72.86,66.038,69.98,69.044,75.038,71.06,71.924,70.16,69.764,69.94399999999999,
183,69.17,68.774,70.178,71.582,71.06,69.098,69.512,73.562,68.828,67.028,72.30199999999999,69.29599999999999,69.94399999999999,67.80199999999999,69.152,71.564,70.214,73.184,70.05199999999999,72.64399999999999,66.182,69.836,69.422,75.434,72.30199999999999,72.536,69.548,70.178,71.42,
184,69.062,69.548,69.818,72.446,72.212,69.062,69.152,74.786,69.94399999999999,67.496,72.392,69.35,70.142,68.09,68.774,72.068,70.988,73.886,70.07,72.212,66.632,69.674,69.94399999999999,75.866,73.958,73.364,69.332,70.55600000000001,72.428,
185,69.314,68.81,68.342,72.23,73.742,69.69200000000001,68.18,75.29,70.538,67.78399999999999,72.752,69.53,70.322,68.378,68.63,73.05799999999999,71.636,74.57,70.77199999999999,71.834,67.47800000000001,69.98,70.358,76.892,75.344,74.156,69.926,70.862,73.22,
186,69.638,67.928,67.46,72.212,75.164,70.39399999999999,68.036,74.354,70.25,68.288,73.094,69.566,70.502,68.702,68.95400000000001,74.246,72.392,75.182,71.708,71.636,67.91,70.43,70.88,76.658,76.19,74.94800000000001,70.77199999999999,71.114,74.138,
187,70.016,67.82,67.298,72.914,74.21,71.132,67.964,73.328,70.286,68.9,73.22,69.674,70.952,69.25999999999999,69.116,75.326,73.04,75.65,72.482,71.54599999999999,68.864,71.258,71.384,74.984,75.812,75.956,71.42,71.222,74.3,
188,70.10600000000001,68.342,67.874,72.824,73.49000000000001,71.006,68.918,73.05799999999999,70.52,69.512,73.184,69.998,71.528,70.05199999999999,69.098,76.244,73.31,76.19,72.752,71.42,69.242,71.834,71.54599999999999,74.12,74.264,77.054,71.708,71.348,73.724,
189,69.71,69.242,67.64,72.572,73.634,70.124,69.71,74.048,70.52,69.69200000000001,73.49000000000001,70.34,71.94200000000001,71.15,69.08,77.108,73.706,76.766,72.734,71.042,68.95400000000001,72.572,71.384,74.12,73.238,77.882,71.708,71.492,73.418,
190,69.314,69.17,67.298,72.734,73.004,70.25,70.268,73.85,70.178,69.314,73.868,70.682,72.482,71.6,69.29599999999999,76.78399999999999,74.102,76.55,73.148,70.916,68.882,73.31,71.438,74.318,73.508,78.458,71.582,71.528,73.31,
191,69.08,69.368,67.73,72.536,72.35600000000001,69.94399999999999,71.69,72.662,69.62,69.206,74.336,70.952,72.86,71.312,69.656,76.118,74.89399999999999,76.19,73.112,71.222,69.242,73.382,71.618,74.39,74.53399999999999,79.214,71.618,71.654,73.346,
192,69.872,69.332,69.746,72.824,72.5,69.8,69.674,71.708,69.116,69.782,74.768,71.276,72.374,71.186,69.908,76.082,75.218,76.064,72.824,71.672,70.142,73.418,71.906,74.372,74.57,79.304,71.582,71.816,73.292,
193,71.54599999999999,68.9,70.80799999999999,73.112,72.446,70.03399999999999,69.188,71.636,68.81,70.538,75.524,72.05,71.834,71.42,69.94399999999999,76.244,75.164,76.172,72.95,72.19399999999999,70.484,74.03,72.338,74.57,74.066,78.224,71.582,72.032,73.02199999999999,
194,73.13,70.16,71.852,73.58,72.28399999999999,70.10600000000001,69.098,72.032,68.972,71.54599999999999,76.766,72.71600000000001,71.618,71.636,69.836,76.496,74.96600000000001,76.604,73.706,72.374,70.77199999999999,74.876,72.662,75.326,74.102,76.874,71.798,72.30199999999999,72.788,
195,73.868,70.77199999999999,72.842,74.804,73.49000000000001,71.492,69.404,73.094,69.53,72.28399999999999,77.468,73.346,71.348,71.582,69.71,76.80199999999999,74.96600000000001,76.82,74.84,72.28399999999999,70.61,75.05600000000001,72.896,76.00999999999999,74.39,76.028,71.924,72.626,72.968,
196,75.2,71.492,73.094,75.56,74.696,72.374,70.664,73.94,69.62,72.032,77.792,74.174,71.024,71.582,69.908,76.85600000000001,75.47,76.82,76.352,71.924,70.10600000000001,74.66,73.02199999999999,76.78399999999999,74.696,75.866,71.97800000000001,72.824,73.094,
197,74.912,71.492,73.004,75.614,74.66,71.78,72.68,74.03,69.44,71.258,77.81,74.89399999999999,71.132,71.96,70.124,76.712,75.992,77.19800000000001,77.828,71.618,69.98,74.22800000000001,73.184,76.91,75.05600000000001,75.992,71.834,73.238,72.986,
198,74.55199999999999,71.006,74.066,75.506,75.236,71.888,72.32,75.05600000000001,69.566,70.754,77.774,75.452,71.096,72.554,70.088,76.80199999999999,76.604,77.612,78.764,71.6,70.52,74.12,73.45400000000001,76.44200000000001,75.488,76.118,71.672,73.58,73.202,
199,73.292,71.15,73.418,75.074,75.632,72.05,72.086,75.542,70.03399999999999,70.934,77.702,75.416,71.006,73.328,69.854,76.69399999999999,77.126,77.738,79.124,71.69,71.294,74.22800000000001,74.066,76.04599999999999,75.83,76.154,71.726,73.904,73.562,
200,73.094,71.312,73.148,75.182,76.082,72.05,72.64399999999999,75.92,70.304,71.294,77.54,75.218,70.862,73.85,69.782,76.568,77.738,77.55799999999999,79.016,72.30199999999999,71.924,74.462,74.822,75.812,76.136,76.352,72.014,74.21,73.94,
201,73.904,71.50999999999999,73.418,75.02,76.04599999999999,72.35600000000001,73.868,75.56,70.322,71.528,77.594,75.326,70.7,74.012,69.89,76.47800000000001,78.476,77.018,78.332,72.932,72.266,74.60600000000001,75.11,75.758,76.424,76.586,72.338,74.498,74.066,
202,74.336,70.61,73.562,75.434,76.46,71.618,73.31,75.596,70.214,71.762,78.044,75.344,70.934,74.246,70.016,76.46,79.03399999999999,76.136,77.18,73.652,72.428,74.822,75.11,75.74000000000001,76.136,76.532,72.626,74.678,73.868,
203,73.922,70.322,72.842,74.984,76.928,72.392,74.22800000000001,75.29,70.16,71.996,78.476,75.254,71.348,74.462,70.16,76.532,79.232,76.028,76.44200000000001,74.19200000000001,72.482,75.092,75.05600000000001,75.70400000000001,75.416,76.514,73.004,74.912,73.886,
204,74.264,71.294,72.32,74.462,77.14399999999999,71.402,75.524,75.074,70.214,72.28399999999999,78.512,75.326,71.744,74.678,70.322,76.748,79.178,76.46,75.83,73.79599999999999,72.69800000000001,75.74000000000001,75.038,75.578,74.822,76.604,73.45400000000001,75.038,74.156,
205,74.498,71.834,72.158,74.048,77.972,71.438,74.786,74.93,70.39399999999999,72.32,78.278,75.596,72.122,74.336,70.502,76.78399999999999,78.962,76.838,75.29,72.5,73.04,76.316,74.786,75.542,74.498,76.73,73.742,75.002,74.372,
206,74.876,71.762,72.176,73.75999999999999,77.036,71.744,74.336,74.93,70.718,72.068,78.062,75.686,72.572,74.03,70.592,76.622,78.764,76.676,74.984,72.05,73.544,76.568,74.372,75.65,74.53399999999999,76.964,74.03,75.038,74.642,
207,75.614,71.618,72.662,73.562,76.622,72.536,74.048,74.44399999999999,70.97,71.97800000000001,77.738,75.776,72.86,74.156,70.682,76.64,78.638,76.55,74.84,72.14,74.3,76.78399999999999,74.336,75.488,74.84,77.21600000000001,74.408,75.074,74.93,
208,76.586,71.474,72.914,74.084,76.982,71.6,73.526,74.22800000000001,70.862,71.78,77.162,76.028,73.202,74.156,70.898,77.072,78.422,76.73,74.516,72.19399999999999,75.164,76.91,74.57,75.092,75.164,77.414,74.498,75.146,74.94800000000001,
